file,method,precision,recall,recall_w,f2,f2_w
../external/rtt/dataset/real_trace_labelled/17783.csv,HDP-HMM,1.0,0.8571428571428571,0.7031386496668668,0.8823529411764707,0.7475206474262369
../external/rtt/dataset/real_trace_labelled/17783.csv,cpt_np&MBIC,0.6666666666666666,0.5714285714285714,0.630071526116732,0.588235294117647,0.6370655774202983
../external/rtt/dataset/real_trace_labelled/17783.csv,cpt_poisson&MBIC,0.8333333333333334,0.7142857142857143,0.9269328764498651,0.7352941176470589,0.9065678359892092
../external/rtt/dataset/real_trace_labelled/17783.csv,DPMM,0.5238095238095238,0.7857142857142857,0.929746418253152,0.7142857142857143,0.8049793749963987
../external/rtt/dataset/real_trace_labelled/19592.csv,HDP-HMM,0.5241935483870968,0.7831325301204819,0.8687766835345699,0.712719298245614,0.7678288981943181
../external/rtt/dataset/real_trace_labelled/19592.csv,cpt_np&MBIC,0.54,0.6506024096385542,0.7267788789473965,0.625,0.6797552065620914
../external/rtt/dataset/real_trace_labelled/19592.csv,cpt_poisson&MBIC,0.5978260869565217,0.6626506024096386,0.7763844993252081,0.6485849056603773,0.7326207364443189
../external/rtt/dataset/real_trace_labelled/19592.csv,DPMM,0.056762438682550806,0.9759036144578314,0.9984570535158719,0.23024445707788516,0.23123028324284517
../external/rtt/dataset/real_trace_labelled/22309.csv,HDP-HMM,0.22058823529411764,0.42857142857142855,0.5607304062943326,0.3605769230769231,0.4285633640531042
../external/rtt/dataset/real_trace_labelled/22309.csv,cpt_np&MBIC,0.275,0.3142857142857143,0.47693091153200934,0.3055555555555555,0.4158584238287358
../external/rtt/dataset/real_trace_labelled/22309.csv,cpt_poisson&MBIC,0.2857142857142857,0.6285714285714286,0.8216262446125235,0.5069124423963133,0.5974862325151704
../external/rtt/dataset/real_trace_labelled/22309.csv,DPMM,0.018796992481203006,1.0,1.0,0.0874125874125874,0.0874125874125874
../external/rtt/dataset/real_trace_labelled/22568.csv,HDP-HMM,0.2553191489361702,1.0,1.0,0.631578947368421,0.631578947368421
../external/rtt/dataset/real_trace_labelled/22568.csv,cpt_np&MBIC,0.2,1.0,1.0,0.5555555555555556,0.5555555555555556
../external/rtt/dataset/real_trace_labelled/22568.csv,cpt_poisson&MBIC,0.32432432432432434,1.0,1.0,0.7058823529411765,0.7058823529411765
../external/rtt/dataset/real_trace_labelled/22568.csv,DPMM,0.11320754716981132,1.0,1.0,0.38961038961038963,0.38961038961038963
